"","PROVINCIA","MUNICIPIO","ESTACION","ANNO","MES","DIA","As","BaP","Cd","Ni","Pb","PM2.5","PM10","LATITUD_G","LONGITUD_G","ZONA"
"230",12,32,5,2018,10,"05",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"231",12,32,5,2018,10,"06",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"232",12,32,5,2018,10,"07",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"233",12,32,5,2018,10,"08",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"234",12,32,5,2018,10,"09",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"235",12,32,5,2018,10,"10",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"236",12,32,5,2018,10,"11",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"237",12,32,5,2018,10,"12",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"238",12,32,5,2018,10,"13",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"239",12,32,5,2018,10,"14",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"240",12,32,5,2018,10,"15",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"241",12,32,5,2018,10,"16",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"242",12,32,5,2018,10,"17",NA,NA,NA,NA,NA,NA,25,39.895,-0.08778,"INDUSTRIAL"
"243",12,32,5,2018,10,"18",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"244",12,32,5,2018,10,"19",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"245",12,32,5,2018,10,"20",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"246",12,32,5,2018,10,"21",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"247",12,32,5,2018,10,"22",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"248",12,32,5,2018,10,"23",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"249",12,32,5,2018,10,"24",1.84,NA,0.35,2.04,0.03,NA,31,39.895,-0.08778,"INDUSTRIAL"
"250",12,32,5,2018,10,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"251",12,32,5,2018,10,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"252",12,32,5,2018,10,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"253",12,32,5,2018,10,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"254",12,32,5,2018,10,"29",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"255",12,32,5,2018,10,"30",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"256",12,32,5,2018,10,"31",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"257",12,32,5,2018,11,"01",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"258",12,32,5,2018,11,"02",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"259",12,32,5,2018,11,"03",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"260",12,32,5,2018,11,"04",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"261",12,32,5,2018,11,"05",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"262",12,32,5,2018,11,"06",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"263",12,32,5,2018,11,"07",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"264",12,32,5,2018,11,"08",1.42,NA,0.16,1.01,0.01,NA,18,39.895,-0.08778,"INDUSTRIAL"
"265",12,32,5,2018,11,"09",NA,0.04,NA,NA,NA,NA,11,39.895,-0.08778,"INDUSTRIAL"
"266",12,32,5,2018,11,"10",0.71,NA,0.07,0.16,0.01,NA,9,39.895,-0.08778,"INDUSTRIAL"
"267",12,32,5,2018,11,"11",NA,NA,NA,NA,NA,NA,12,39.895,-0.08778,"INDUSTRIAL"
"268",12,32,5,2018,11,"12",2.41,NA,0.33,2.14,0.02,NA,27,39.895,-0.08778,"INDUSTRIAL"
"269",12,32,5,2018,11,"13",1.71,NA,0.17,2.01,0.02,NA,27,39.895,-0.08778,"INDUSTRIAL"
"270",12,32,5,2018,11,"14",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"271",12,32,5,2018,11,"15",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"272",12,32,5,2018,11,"16",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"273",12,32,5,2018,11,"17",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"274",12,32,5,2018,11,"18",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"275",12,32,5,2018,11,"19",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"276",12,32,5,2018,11,"20",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"277",12,32,5,2018,11,"21",0.86,NA,0.16,0.3,0.01,NA,15,39.895,-0.08778,"INDUSTRIAL"
"278",12,32,5,2018,11,"22",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"279",12,32,5,2018,11,"23",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"280",12,32,5,2018,11,"24",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"281",12,32,5,2018,11,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"282",12,32,5,2018,11,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"283",12,32,5,2018,11,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"284",12,32,5,2018,2,"06",0.99,NA,0.1,0.55,0.02,NA,9,39.895,-0.08778,"INDUSTRIAL"
"285",12,32,5,2018,2,"07",NA,0.09,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"286",12,32,5,2018,2,"08",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"287",12,32,5,2018,2,"09",NA,NA,NA,NA,NA,10,NA,39.895,-0.08778,"INDUSTRIAL"
"288",12,32,5,2018,2,"10",NA,NA,NA,NA,NA,7,NA,39.895,-0.08778,"INDUSTRIAL"
"289",12,32,5,2018,2,"11",NA,NA,NA,NA,NA,9,NA,39.895,-0.08778,"INDUSTRIAL"
"290",12,32,5,2018,2,"12",NA,NA,NA,NA,NA,6,NA,39.895,-0.08778,"INDUSTRIAL"
"291",12,32,5,2018,12,"04",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"292",12,32,5,2018,12,"05",NA,NA,NA,NA,NA,33,NA,39.895,-0.08778,"INDUSTRIAL"
"293",12,32,5,2018,12,"06",NA,NA,NA,NA,NA,24,NA,39.895,-0.08778,"INDUSTRIAL"
"294",12,32,5,2018,12,"07",NA,NA,NA,NA,NA,16,NA,39.895,-0.08778,"INDUSTRIAL"
"295",12,32,5,2018,12,"08",NA,NA,NA,NA,NA,19,NA,39.895,-0.08778,"INDUSTRIAL"
"296",12,32,5,2018,12,"09",NA,NA,NA,NA,NA,13,NA,39.895,-0.08778,"INDUSTRIAL"
"297",12,32,5,2018,12,"10",NA,NA,NA,NA,NA,14,NA,39.895,-0.08778,"INDUSTRIAL"
"298",12,32,5,2018,12,"11",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"299",12,32,5,2018,12,"12",NA,NA,NA,NA,NA,NA,36,39.895,-0.08778,"INDUSTRIAL"
"300",12,32,5,2018,12,"13",1.43,NA,0.2,1.4,0.02,NA,19,39.895,-0.08778,"INDUSTRIAL"
"301",12,32,5,2018,12,"14",NA,NA,NA,NA,NA,NA,3,39.895,-0.08778,"INDUSTRIAL"
"302",12,32,5,2018,12,"15",NA,NA,NA,NA,NA,NA,19,39.895,-0.08778,"INDUSTRIAL"
"303",12,32,5,2018,12,"16",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"304",12,32,5,2018,12,"17",1,NA,0.37,0.83,0.03,NA,13,39.895,-0.08778,"INDUSTRIAL"
"305",12,32,5,2018,12,"18",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"306",12,32,5,2018,12,"19",1.57,NA,0.33,1.4,0.02,NA,26,39.895,-0.08778,"INDUSTRIAL"
"307",12,32,5,2018,12,"20",1.58,NA,0.76,1.55,0.05,NA,23,39.895,-0.08778,"INDUSTRIAL"
"308",12,32,5,2018,12,"21",1.01,NA,0.29,0.84,0.02,NA,17,39.895,-0.08778,"INDUSTRIAL"
"309",12,32,5,2018,12,"22",1.01,NA,0.2,0.55,0.01,NA,19,39.895,-0.08778,"INDUSTRIAL"
"310",12,32,5,2018,12,"23",NA,NA,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"311",12,32,5,2018,12,"24",1.01,NA,0.19,1.12,0.01,NA,15,39.895,-0.08778,"INDUSTRIAL"
"312",12,32,5,2018,12,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"313",12,32,5,2018,12,"26",0.75,NA,0.09,1.09,0.01,NA,15,39.895,-0.08778,"INDUSTRIAL"
"314",12,32,5,2018,12,"27",0.43,NA,0.06,1.4,0.01,NA,18,39.895,-0.08778,"INDUSTRIAL"
"315",12,32,5,2018,12,"28",NA,NA,NA,NA,NA,NA,22,39.895,-0.08778,"INDUSTRIAL"
"316",12,32,5,2018,12,"29",0.87,NA,0.09,1.11,0.01,NA,18,39.895,-0.08778,"INDUSTRIAL"
"317",12,32,5,2018,12,"30",NA,NA,NA,NA,NA,NA,16,39.895,-0.08778,"INDUSTRIAL"
"318",12,32,5,2018,12,"31",0.29,NA,0.13,1.25,0.01,NA,15,39.895,-0.08778,"INDUSTRIAL"
"319",12,32,5,2018,2,"01",0.98,NA,0.28,1.11,0.02,NA,18,39.895,-0.08778,"INDUSTRIAL"
"320",12,32,5,2018,2,"02",0.84,NA,0.08,0.55,0.01,NA,11,39.895,-0.08778,"INDUSTRIAL"
"321",12,32,5,2018,2,"03",0.7,NA,0.07,0.27,0.01,NA,9,39.895,-0.08778,"INDUSTRIAL"
"322",12,32,5,2018,2,"04",NA,NA,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"323",12,32,5,2018,2,"05",1.26,NA,0.14,0.97,0.01,NA,7,39.895,-0.08778,"INDUSTRIAL"
"324",12,32,5,2018,3,"15",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"325",12,32,5,2018,3,"16",NA,0.04,NA,NA,NA,NA,13,39.895,-0.08778,"INDUSTRIAL"
"326",12,32,5,2018,3,"17",0.28,NA,0.03,0.17,0.01,NA,7,39.895,-0.08778,"INDUSTRIAL"
"327",12,32,5,2018,3,"18",NA,NA,NA,NA,NA,NA,8,39.895,-0.08778,"INDUSTRIAL"
"328",12,32,5,2018,3,"19",0.42,NA,0.04,0.17,0.01,NA,8,39.895,-0.08778,"INDUSTRIAL"
"329",12,32,5,2018,3,"20",0.42,NA,0.06,0.17,0.01,NA,11,39.895,-0.08778,"INDUSTRIAL"
"330",12,32,5,2018,3,"21",NA,0.04,NA,NA,NA,NA,14,39.895,-0.08778,"INDUSTRIAL"
"331",12,32,5,2018,2,"13",NA,NA,NA,NA,NA,9,NA,39.895,-0.08778,"INDUSTRIAL"
"332",12,32,5,2018,2,"14",NA,NA,NA,NA,NA,12,NA,39.895,-0.08778,"INDUSTRIAL"
"333",12,32,5,2018,2,"15",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"334",12,32,5,2018,2,"16",NA,0.09,NA,NA,NA,NA,37,39.895,-0.08778,"INDUSTRIAL"
"335",12,32,5,2018,2,"17",1.4,NA,0.41,3.47,0.02,NA,40,39.895,-0.08778,"INDUSTRIAL"
"336",12,32,5,2018,2,"18",NA,NA,NA,NA,NA,NA,13,39.895,-0.08778,"INDUSTRIAL"
"337",12,32,5,2018,2,"19",0.98,NA,0.25,1.23,0.02,NA,17,39.895,-0.08778,"INDUSTRIAL"
"338",12,32,5,2018,2,"20",NA,NA,NA,NA,NA,NA,27,39.895,-0.08778,"INDUSTRIAL"
"339",12,32,5,2018,2,"21",0.7,NA,0.1,0.56,0.01,NA,13,39.895,-0.08778,"INDUSTRIAL"
"340",12,32,5,2018,2,"22",1.12,NA,0.17,0.84,0.02,NA,25,39.895,-0.08778,"INDUSTRIAL"
"341",12,32,5,2018,2,"23",1.4,NA,0.22,0.7,0.02,NA,25,39.895,-0.08778,"INDUSTRIAL"
"342",12,32,5,2018,2,"24",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"343",12,32,5,2018,2,"25",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"344",12,32,5,2018,2,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"345",12,32,5,2018,2,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"346",12,32,5,2018,2,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"347",12,32,5,2018,2,"29",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"348",12,32,5,2018,2,"30",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"349",12,32,5,2018,2,"31",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"350",12,32,5,2018,3,"01",NA,NA,NA,NA,NA,NA,24,39.895,-0.08778,"INDUSTRIAL"
"351",12,32,5,2018,3,"02",0.42,NA,0.04,0.68,0.01,NA,12,39.895,-0.08778,"INDUSTRIAL"
"352",12,32,5,2018,3,"03",0.83,NA,0.06,0.4,0.01,NA,9,39.895,-0.08778,"INDUSTRIAL"
"353",12,32,5,2018,3,"04",NA,0.12,NA,NA,NA,NA,13,39.895,-0.08778,"INDUSTRIAL"
"354",12,32,5,2018,3,"05",NA,0.04,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"355",12,32,5,2018,3,"06",0.14,NA,0.14,0.68,0.01,NA,10,39.895,-0.08778,"INDUSTRIAL"
"356",12,32,5,2018,3,"07",0.56,NA,0.11,1.52,0.02,NA,21,39.895,-0.08778,"INDUSTRIAL"
"357",12,32,5,2018,3,"08",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"358",12,32,5,2018,3,"09",NA,NA,NA,NA,NA,17,NA,39.895,-0.08778,"INDUSTRIAL"
"359",12,32,5,2018,3,"10",NA,NA,NA,NA,NA,9,NA,39.895,-0.08778,"INDUSTRIAL"
"360",12,32,5,2018,3,"11",NA,NA,NA,NA,NA,3,NA,39.895,-0.08778,"INDUSTRIAL"
"361",12,32,5,2018,3,"12",NA,NA,NA,NA,NA,3,NA,39.895,-0.08778,"INDUSTRIAL"
"362",12,32,5,2018,3,"13",NA,NA,NA,NA,NA,14,NA,39.895,-0.08778,"INDUSTRIAL"
"363",12,32,5,2018,3,"14",NA,NA,NA,NA,NA,17,NA,39.895,-0.08778,"INDUSTRIAL"
"364",12,32,5,2018,3,"28",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"365",12,32,5,2018,3,"29",NA,0.07,NA,NA,NA,NA,22,39.895,-0.08778,"INDUSTRIAL"
"366",12,32,5,2018,3,"30",0.55,NA,0.03,0.97,0.01,NA,11,39.895,-0.08778,"INDUSTRIAL"
"367",12,32,5,2018,3,"22",1.55,NA,0.84,1.04,0.01,NA,23,39.895,-0.08778,"INDUSTRIAL"
"368",12,32,5,2018,3,"23",1.11,NA,0.3,1.3,0.01,NA,23,39.895,-0.08778,"INDUSTRIAL"
"369",12,32,5,2018,3,"24",NA,NA,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"370",12,32,5,2018,3,"25",NA,NA,NA,NA,NA,NA,9,39.895,-0.08778,"INDUSTRIAL"
"371",12,32,5,2018,3,"26",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"372",12,32,5,2018,3,"27",NA,NA,NA,NA,NA,NA,NA,39.895,-0.08778,"INDUSTRIAL"
"373",3,65,7,2018,1,"06",NA,NA,NA,NA,NA,8,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"374",3,65,7,2018,6,"05",NA,NA,NA,NA,NA,NA,12,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"375",3,65,7,2018,1,"07",NA,NA,NA,NA,NA,7,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"376",3,65,7,2018,1,"08",NA,NA,NA,NA,NA,13,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"377",3,65,7,2018,1,"01",0.05,NA,0.17,1.4,0.01,NA,12,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"378",3,65,7,2018,1,"02",NA,NA,NA,NA,NA,NA,14,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"379",3,65,7,2018,1,"03",NA,0.04,NA,NA,NA,NA,7,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"380",3,65,7,2018,1,"05",NA,NA,NA,NA,NA,9,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"381",3,65,7,2018,12,"08",NA,NA,NA,NA,NA,9,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"382",3,65,7,2018,12,"09",NA,NA,NA,NA,NA,10,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"383",3,65,7,2018,12,"10",NA,NA,NA,NA,NA,11,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"384",3,65,7,2018,12,"11",NA,NA,NA,NA,NA,17,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"385",3,65,7,2018,12,"12",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"386",3,65,7,2018,6,"06",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"387",3,65,7,2018,6,"07",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"388",3,65,7,2018,6,"08",0.25,NA,0.05,4,0.01,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"389",3,65,7,2018,6,"09",NA,0.04,NA,NA,NA,NA,17,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"390",3,65,7,2018,6,"10",NA,NA,NA,NA,NA,NA,17,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"391",3,65,7,2018,6,"11",0.19,NA,0.05,1.4,0.01,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"392",3,65,7,2018,1,"04",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"393",3,65,7,2018,12,"07",NA,NA,NA,NA,NA,20,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"394",3,65,7,2018,11,"10",NA,NA,NA,NA,NA,9,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"395",3,65,7,2018,11,"11",NA,NA,NA,NA,NA,10,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"396",3,65,7,2018,11,"12",NA,NA,NA,NA,NA,12,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"397",3,65,7,2018,11,"13",NA,NA,NA,NA,NA,16,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"398",3,65,7,2018,11,"14",NA,NA,NA,NA,NA,12,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"399",3,65,7,2018,11,"15",NA,NA,NA,NA,NA,9,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"400",3,65,7,2018,11,"16",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"401",3,65,7,2018,11,"17",NA,0.08,NA,NA,NA,NA,17,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"402",3,65,7,2018,11,"18",0.21,NA,0.05,1.4,0.01,NA,13,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"403",3,65,7,2018,11,"19",NA,NA,NA,NA,NA,NA,8,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"404",3,65,7,2018,11,"20",0.22,NA,0.05,1.4,0.01,NA,14,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"405",3,65,7,2018,11,"21",NA,NA,NA,NA,NA,NA,24,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"406",3,65,7,2018,11,"22",NA,0.23,NA,NA,NA,NA,20,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"407",3,65,7,2018,11,"23",0.36,NA,0.05,1.4,0.01,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"408",3,65,7,2018,11,"24",0.05,NA,0.05,1.4,0.01,NA,9,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"409",3,65,7,2018,11,"25",NA,NA,NA,NA,NA,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"410",3,65,7,2018,11,"26",NA,NA,NA,NA,NA,NA,10,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"411",3,65,7,2018,11,"27",0.05,NA,0.05,1.4,0.01,NA,7,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"412",3,65,7,2018,11,"28",NA,NA,NA,NA,NA,NA,13,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"413",3,65,7,2018,11,"29",NA,NA,NA,NA,NA,NA,18,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"414",3,65,7,2018,11,"30",NA,0.09,NA,NA,NA,NA,10,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"415",3,65,7,2018,11,"31",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"416",3,65,7,2018,12,"01",NA,NA,NA,NA,NA,NA,12,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"417",3,65,7,2018,12,"02",0.18,NA,0.05,1.4,0.01,NA,13,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"418",3,65,7,2018,12,"03",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"419",3,65,7,2018,12,"04",0.34,NA,0.05,1.4,0.01,NA,24,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"420",3,65,7,2018,12,"05",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"421",3,65,7,2018,12,"06",NA,NA,NA,NA,NA,20,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"422",3,65,7,2018,5,"04",NA,NA,NA,NA,NA,NA,15,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"423",3,65,7,2018,5,"05",0.24,NA,0.05,1.4,0.01,NA,14,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"424",3,65,7,2018,5,"06",NA,NA,NA,NA,NA,NA,18,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"425",3,65,7,2018,5,"07",0.25,NA,0.05,3,0.01,NA,21,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"426",3,65,7,2018,5,"08",NA,0.04,NA,NA,NA,NA,29,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"427",3,65,7,2018,5,"09",NA,NA,NA,NA,NA,NA,28,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"428",3,65,7,2018,12,"13",NA,0.11,NA,NA,NA,14,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"429",3,65,7,2018,12,"14",0.05,NA,0.05,1.4,0.01,NA,4,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"430",3,65,7,2018,12,"15",0.05,NA,0.05,1.4,0.01,NA,10,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"431",3,65,7,2018,12,"16",NA,NA,NA,NA,NA,NA,7,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"432",3,65,7,2018,12,"17",0.16,NA,0.05,1.4,0.01,NA,11,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"433",3,65,7,2018,12,"18",NA,NA,NA,NA,NA,NA,22,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"434",3,65,7,2018,12,"19",NA,NA,NA,NA,NA,NA,17,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"435",3,65,7,2018,12,"20",0.05,NA,0.05,1.4,0.01,NA,8,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"436",3,65,7,2018,12,"21",NA,NA,NA,NA,NA,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"437",3,65,7,2018,12,"22",0.28,NA,0.05,1.4,0.01,NA,18,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"438",3,65,7,2018,12,"23",0.24,NA,0.17,1.4,0.01,NA,19,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"439",3,65,7,2018,12,"24",NA,NA,NA,NA,NA,NA,24,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"440",3,65,7,2018,12,"25",NA,NA,NA,NA,NA,NA,22,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"441",3,65,7,2018,12,"26",0.34,NA,0.25,1.4,0.01,NA,22,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"442",3,65,7,2018,12,"27",NA,NA,NA,NA,NA,NA,29,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"443",3,65,7,2018,12,"28",NA,NA,NA,NA,NA,NA,37,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"444",3,65,7,2018,12,"29",0.43,NA,0.05,1.4,0.01,NA,16,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"445",3,65,7,2018,12,"30",NA,NA,NA,NA,NA,NA,18,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"446",3,65,7,2018,12,"31",0.24,NA,0.17,1.4,0.01,NA,20,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
"447",3,65,7,2018,2,"01",NA,NA,NA,NA,NA,NA,NA,38.25917,-0.7175,"RESIDENCIAL/COMERCIAL"
