PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
43;47;1;30;43047001_30_59;2020;9;23;1.5;0.8;1.2;2.5;1.8;1.5;2.4;2.2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.2;1.9;1.1
43;47;1;30;43047001_30_59;2020;9;24;1.9;2.5;2.7;2.8;5.0;5.0;4.1;0.7;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6
43;47;1;30;43047001_30_59;2020;9;25;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;9;26;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;9;27;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;9;29;0.7;0.6;2.5;2.8;4.3;5.3;;;;;;;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.6;2.0
43;47;1;30;43047001_30_59;2020;9;30;1.1;4.3;5.7;7.9;6.3;3.9;4.1;3.0;4.0;1.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.7;5.0;2.8
43;47;1;30;43047001_30_59;2020;10;2;1.1;0.9;0.6;1.2;1.4;0.7;2.8;6.9;2.4;1.4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;3;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9
43;47;1;30;43047001_30_59;2020;10;4;0.7;0.7;0.6;0.6;0.6;0.6;0.7;1.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7
43;47;1;30;43047001_30_59;2020;10;6;0.6;2.8;3.9;3.7;1.5;1.7;2.3;3.1;;1.2;1.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.2;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;10;0.6;1.1;3.0;2.8;0.9;1.1;0.6;0.6;0.6;0.7;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;14;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;16;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;1.0;0.7
43;47;1;30;43047001_30_59;2020;10;17;1.0;0.6;0.6;0.7;0.6;0.6;0.6;0.6;1.1;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.5;1.1;0.8;2.4
43;47;1;30;43047001_30_59;2020;10;18;1.5;0.9;0.8;1.1;0.6;0.6;0.6;0.9;1.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.9;0.7
43;47;1;30;43047001_30_59;2020;10;19;1.0;0.7;0.6;0.6;0.6;0.8;;;;;;;;;;;;;;;;;;
43;47;1;30;43047001_30_59;2020;10;23;;;;;;;;;;;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.9;0.6
43;47;1;30;43047001_30_59;2020;10;24;0.7;2.8;2.6;5.4;2.4;8.3;10.7;4.0;3.7;1.0;2.4;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.0;1.6;1.1;4.7
43;47;1;30;43047001_30_59;2020;10;25;;;0.6;0.6;1.5;1.3;2.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;4.2;6.2;1.1;1.3;2.0
43;47;1;30;43047001_30_59;2020;10;26;1.7;0.6;0.9;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;10;27;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.2;2.2;4.3
43;47;1;30;43047001_30_59;2020;10;29;3.0;1.6;0.7;1.3;2.7;4.3;3.5;3.4;6.4;4.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.4;5.5;1.1;2.8;2.8
43;47;1;30;43047001_30_59;2020;10;30;2.4;2.2;1.9;3.5;6.0;4.2;2.2;3.6;2.0;1.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.8;5.8;2.4;2.4
43;47;1;30;43047001_30_59;2020;11;11;1.5;3.2;4.1;3.9;3.2;2.8;3.0;2.8;2.0;0.8;1.2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.8;1.3
43;47;1;30;43047001_30_59;2020;11;26;1.9;0.6;0.7;0.9;1.7;1.1;1.8;4.3;1.9;1.5;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;28;4.9;1.1;0.7;1.9;3.8;10.4;9.7;4.9;9.4;3.7;4.1;0.7;1.7;0.8;1.2;1.2;0.8;1.9;2.5;0.6;3.1;0.9;2.3;2.9
43;47;1;30;43047001_30_59;2020;12;2;2.6;1.5;6.8;3.2;11.8;13.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;3;0.6;0.9;0.6;3.0;3.9;4.9;3.1;2.6;11.8;2.5;0.6;0.6;0.6;;;;;;;;;;;
43;47;1;30;43047001_30_59;2020;12;6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;17;1.3;0.6;0.6;0.6;0.6;0.9;0.6;0.6;;;0.8;0.6;0.7;1.4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;24;2.8;2.2;2.6;1.0;0.7;3.7;1.6;0.7;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;26;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;31;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;7.9;8.1;1.8;4.1;2.7;1.5;1.3;1.1;0.9;0.6
43;103;1;30;43103001_30_59;2020;1;3;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;6.8;8.8;4.2;6.1;10.1;2.8;4.6;3.2;1.6;1.1;0.7;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.1;1.5;1.8;2.0;2.4;1.0;1.3;1.3;1.3;1.6;0.8;1.2;2.0
43;103;1;30;43103001_30_59;2020;1;10;1.5;0.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;11;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;13;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;;;;;0.6;0.7;0.6;0.8;0.7;0.8;1.0;1.3;1.1;0.9;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;16;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.9;0.7;0.6;0.6;0.8;0.6;0.6;0.6;0.7;0.9;1.0;1.1;1.0
43;103;1;30;43103001_30_59;2020;1;17;1.0;0.8;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.7;3.5;0.6;0.6;0.6;1.3;0.7;0.6;0.6;0.6;1.0;0.7;0.6;1.1;0.6
43;103;1;30;43103001_30_59;2020;1;18;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.3;1.8;1.2;0.9;1.2;0.7;0.7;0.6;0.6;0.7;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;21;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;25;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;26;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;27;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.8;1.8;1.5;1.4;2.0;1.7;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.0
43;103;1;30;43103001_30_59;2020;1;28;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.1;3.1;2.4;1.2;0.7;0.6;0.7;1.4;0.6;0.6;0.8;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;29;0.6;0.6;0.6;0.6;0.8;1.0;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.0;1.4;0.8;0.8;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;1;30;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.1;0.7;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.7;0.7;0.7;0.6;0.6;0.6;1.0;1.0;1.0;1.0;0.7;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;3;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;2.3;3.9;2.5;2.5;0.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;4.6;1.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.8;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.8;0.9;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.8;0.7;0.7;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.6;0.9;0.6;0.8;1.3;0.7;0.7;0.8;0.8;0.9;0.7;0.7;0.7
43;103;1;30;43103001_30_59;2020;2;10;0.6;0.6;0.6;0.6;0.6;0.6;0.6;;;;;;;0.8;2.1;1.8;1.9;2.5;2.1;1.4;1.0;0.7;0.7;0.6
43;103;1;30;43103001_30_59;2020;2;11;0.6;0.7;2.2;1.5;2.0;1.5;1.7;;;;;;;;;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;13;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;15;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6;0.7;0.8;0.6;0.6;1.2;1.5
43;103;1;30;43103001_30_59;2020;2;17;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;;;;;;;;;;
43;103;1;30;43103001_30_59;2020;2;21;;;;;;;;;;;;;;1.3;2.0;1.3;2.6;1.1;1.1;1.3;0.6;0.9;0.8;0.6
43;103;1;30;43103001_30_59;2020;2;22;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6;1.1;1.2;1.4;1.2;1.1
43;103;1;30;43103001_30_59;2020;2;23;1.4;1.3;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.1;3.0;2.0;1.8;0.8;1.6;1.5;0.6;0.6;0.7;0.6;0.9;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;24;0.6;0.6;0.6;0.9;0.6;0.6;0.6;0.6;0.6;0.6;0.8;1.8;0.8;0.6;0.6;0.7;0.9;0.6;0.6;0.7;0.7;1.0;0.8;0.6
43;103;1;30;43103001_30_59;2020;2;25;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;3.1;1.2;0.6;1.8;0.6;0.6;1.2;0.6;0.6;0.6;0.6;0.6;0.6
43;103;1;30;43103001_30_59;2020;2;26;0.6;1.0;2.2;1.7;1.4;0.6;0.6;0.6;1.2;1.0;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;1;1.6;0.8;1.4;1.0;2.3;2.8;2.5;2.9;7.6;0.8;1.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.6;1.2;1.5;1.1
43;47;1;30;43047001_30_59;2020;11;2;0.8;0.6;1.2;1.0;3.2;4.2;3.3;1.5;;;;;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;3;0.6;0.7;0.7;1.1;0.8;0.6;0.6;;;;;;0.7;0.6;0.6;0.6;0.6;0.6;0.6;1.4;0.9;2.0;0.8;0.8
43;47;1;30;43047001_30_59;2020;11;4;1.8;0.6;1.0;0.6;0.7;3.3;2.6;1.1;1.5;3.5;0.9;1.3;2.8;1.6;1.4;0.6;2.1;0.9;0.6;0.6;1.7;1.7;0.8;0.8
43;47;1;30;43047001_30_59;2020;11;5;1.1;0.9;5.3;2.4;2.8;1.7;2.0;0.9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;6;0.6;0.6;0.6;0.6;0.6;1.0;0.7;0.6;;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.7;1.3;1.1;0.7
43;47;1;30;43047001_30_59;2020;11;8;1.4;1.7;1.6;0.9;1.4;2.8;1.6;3.4;2.7;2.0;0.9;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.6;1.7;1.0;2.5;3.2;2.0
43;47;1;30;43047001_30_59;2020;11;9;2.2;2.4;3.4;2.7;2.1;3.1;1.7;4.0;1.0;2.3;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.7;1.8;2.4;1.6;4.5
43;47;1;30;43047001_30_59;2020;11;10;6.1;2.9;2.1;1.5;0.6;1.4;1.5;1.1;1.0;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;0.9;1.7;1.5;1.8
43;47;1;30;43047001_30_59;2020;11;12;2.6;1.2;1.3;2.7;2.0;1.4;0.6;;1.0;1.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.1;0.9;1.0;1.1;1.6;1.9;1.8
43;47;1;30;43047001_30_59;2020;11;13;2.4;2.2;1.8;1.4;1.9;2.1;1.9;1.8;4.0;2.5;2.7;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.7;1.5;3.2;1.4
43;47;1;30;43047001_30_59;2020;11;14;1.0;4.5;3.0;3.3;3.2;3.7;2.9;2.4;1.6;2.2;1.3;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;0.8;0.8;0.9;1.4
43;47;1;30;43047001_30_59;2020;11;15;0.6;0.9;1.4;1.1;1.4;1.3;1.0;2.8;1.5;1.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.2;0.8;1.6
43;47;1;30;43047001_30_59;2020;11;16;1.9;0.6;0.6;0.6;1.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;2.1;1.8
43;47;1;30;43047001_30_59;2020;11;17;2.6;0.8;2.1;1.6;0.8;1.4;1.0;1.2;;;;;0.6;0.6;0.6;0.6;0.6;0.7;0.7;1.2;0.7;1.5;1.9;4.4
43;47;1;30;43047001_30_59;2020;11;18;3.7;1.8;2.0;1.0;1.4;1.2;1.1;1.3;1.2;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;2.7;0.9
43;47;1;30;43047001_30_59;2020;11;19;1.2;1.2;1.8;1.8;1.1;0.9;0.9;0.6;0.8;0.8;2.6;1.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.6;0.7;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;11;20;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.9;0.6;0.6;0.7;4.8
43;47;1;30;43047001_30_59;2020;11;21;3.7;6.1;4.9;1.4;0.8;0.8;2.3;2.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.4;8.0;1.5;2.2;2.3;1.4
43;47;1;30;43047001_30_59;2020;11;22;4.0;2.1;1.5;3.7;3.0;1.4;2.3;2.9;2.1;1.8;1.4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.1;2.2;1.5;2.2;2.0
43;47;1;30;43047001_30_59;2020;11;23;2.7;1.5;2.0;7.5;2.9;3.1;2.9;4.3;;;2.1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.5;1.6;0.7;1.9;2.6;1.6
43;47;1;30;43047001_30_59;2020;11;24;2.7;2.1;1.7;3.7;1.5;2.2;1.0;;;;;;;0.6;0.6;0.6;2.3;10.4;1.7;1.2;2.8;1.5;1.4;6.9
43;47;1;30;43047001_30_59;2020;11;25;2.0;1.4;1.3;1.5;1.2;1.4;3.0;5.4;3.2;3.5;3.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.5;4.4;1.0;8.0;2.9
43;47;1;30;43047001_30_59;2020;11;27;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.0;3.7;2.0
43;47;1;30;43047001_30_59;2020;11;29;6.3;1.1;1.0;1.5;1.8;2.1;2.7;0.9;0.8;3.9;5.4;3.7;0.6;0.6;0.6;0.6;0.6;0.6;1.9;46.6;14.4;37.6;12.3;9.9
43;47;1;30;43047001_30_59;2020;11;30;5.3;5.7;11.9;2.2;2.9;8.7;23.5;1.2;16.2;15.7;1.9;0.8;0.6;0.6;0.6;0.6;0.6;0.6;20.9;23.4;27.6;35.2;4.2;5.0
43;47;1;30;43047001_30_59;2020;12;1;9.5;14.5;2.2;45.3;24.2;4.1;3.2;4.4;4.1;7.0;0.7;2.9;2.3;2.4;1.6;1.0;2.8;3.4;17.5;1.1;6.5;3.1;3.9;12.0
43;47;1;30;43047001_30_59;2020;12;4;;;;;;;;;;;;;;0.6;0.6;0.6;0.6;0.6;0.6;0.6;2.8;1.6;2.8;0.6
43;47;1;30;43047001_30_59;2020;12;5;2.6;9.3;1.5;12.4;8.9;1.7;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;;;0.6;0.6;1.1;0.6;0.6;0.6;0.6;0.6;0.6;1.1;1.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;9;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;10;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;11;0.6;0.6;0.6;0.6;1.4;0.6;0.6;0.6;2.5;1.1;0.9;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;12;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;13;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.7;0.6
43;47;1;30;43047001_30_59;2020;12;14;0.6;0.7;0.6;0.7;0.7;1.0;0.6;0.6;0.6;1.1;1.1;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;15;1.4;1.2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6
43;47;1;30;43047001_30_59;2020;12;16;0.8;0.9;0.6;1.9;1.9;1.0;2.7;1.0;;2.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8;0.6;0.6;0.9
43;47;1;30;43047001_30_59;2020;12;18;0.6;0.6;0.6;1.0;0.7;0.6;0.6;0.6;;;;0.6;1.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.3;2.4
43;47;1;30;43047001_30_59;2020;12;19;0.6;0.6;0.6;1.5;0.7;0.6;0.6;0.6;1.4;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;3.0;0.6
43;47;1;30;43047001_30_59;2020;12;20;0.6;0.6;0.7;0.6;0.6;2.2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.1;0.7;0.6;0.6;0.8;0.9;1.2
